model,rev,fw_ver,fw_url,date,fsize,sha1,md5
DWS-3000,,2.2.0.12,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0900066&fileName=DWS-3000_Series_FW_v2.2.0.12.opr&fileSize=116224.0;9356852.0;,2014-06-05 00:00:00,9356852,01945a000c26dd554b71b8980f753ec67e81eca8,d0a30fb5d8900054728b565e166ff45b
DWS-3000,,2.2.0.4,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0800543&fileName=DWS-3000_Series_A1_FW_v2.2.0.4.opr&fileSize=91136.0;9159766.0;,2014-06-05 00:00:00,9159766,663a3cc8532789a8f0054e34a4fdaa504d055e82,fe04f20251bc58c4ecd1f6a43753f366
DWS-3000,,2.2.0.5,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0800614&fileName=DWS-3000_Series_A2_FW_v2.2.0.5.opr&fileSize=99840.0;9162860.0;,2014-06-05 00:00:00,9162860,00e875f6d58291795ab6ae44666ff4988d4673d1,a74f35e91fa6d577085a9af4fa23ee31
DWS-3000,,2.2.0.7,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0900018&fileName=DWS-3000_A2_FW_v2.2.0.7(for%20ww).opr&fileSize=107520.0;9359808.0;,2014-06-05 00:00:00,9359808,6e8a0026224668b7d3be8bc579f8c2d67a8a10fd,dfe58e8ec1c51e2ae61cf195e0584397
DWR-730,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500098&fileName=DWR-730%20B1%20FW%202.09_ME_DTLWM_R300A_14A0_6.8.5_150202.zip&fileSize=77774.0;6.1474781E7;,2016-06-03 00:00:00,61474781,05df769a97a7f7e6dcf1457046aeac5895928bb6,1a39bebf96e324d9cc7053504aa63d10
DWS-3000,,1.0.1.5,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0600226&fileName=DWL8500AP_1.0.1.5_Upgrade.tar&fileSize=5642240.0;6389760.0;8249844.0;932.0;33792.0;,2014-06-05 00:00:00,6389760,4b92c9e2c3ba44eb77d485985fcf11308badfee3,f2911f638ba47fa8b314a92bcb05f266
DWR-730,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500902&fileName=DWR-730%20B2_%20FW%202.20_WW%20(DTLWS_R300A_12A0_8.3.9_151228).7z&fileSize=87446.0;5.8151967E7;,2016-05-06 00:00:00,58151967,b68fd629a7f67ea13f5495c9347fbdd97c6dec35,84aa1304743054388a0c2671956bafb2
DWS-3000,,1.0.1.5,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR0600226&fileName=DWS30XX_1.0.1.5.opr&fileSize=5642240.0;6389760.0;8249844.0;932.0;33792.0;,2014-06-05 00:00:00,8249844,3c4438ddda5c2473e77db95e69881344f5c476b9,8389307260e6c3b77e3332bf0695e071
DWS-3160,,4.2.0.7,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300007&fileName=DWS-3160_Series_A2_Run_v4.2.0.7.had&fileSize=882808.0;8286852.0;202316.0;,2014-06-05 00:00:00,8286852,86944b4f51bacbd8bd4a077bf77de399326f0138,d0287d660edf78e1fc4ef26a4eb3ccd0
DWS-3160,,4.4.1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600338&fileName=DWS3160_Run_4_4_1_0.had&fileSize=320289.0;8363604.0;8541152.0;,2016-10-19 00:00:00,8363604,68e0b2ebbe9c9f911100341f3d2dbf08a9eab3be,159194bb764ae6f563bfa0bd68c480cb
DWS-3160,,4.4.1.10,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1600338&fileName=DWS3160_Run_4_4_1_10.had&fileSize=320289.0;8363604.0;8541152.0;,2016-10-19 00:00:00,8541152,05d678a0939ee268e3657cc8cbd97cddd3a9e07b,02c819ab9df48bcd63bf85fdc420f295
GO-DSL-N151,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300259&fileName=GO-DSL-N151%20U1%20FW%20EU_1.01-ras&fileSize=2458922.0;2262314.0;728794.0;,2014-06-05 00:00:00,2262314,28f975f365bad7829671f0fb593d8d554dfeeefb,59a3a0b471952e7d95d979129a41ef13
GO-DSL-N151,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300083&fileName=GO-DSL-N151_U1_FW%20EU_1.00%20allinone_spi&fileSize=2259754.0;227759.0;2456362.0;,2014-06-05 00:00:00,2456362,aa59c9581dce8e65210274c4940abf5ba673c64c,18cac15106f08f11a13a206f3d5eac7b
GO-DSL-N151,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500034&fileName=GO-DSL-N151%20U1%20FW%20EU_1.07_ras&fileSize=2648590.0;2451982.0;84480.0;,2015-05-20 00:00:00,2451982,c64c30f533f9b858d357e1c67a67391ae62aed20,2b4f260dc1b6ebb60b63f0d80ae1a588
GO-RT-N150,,3.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400621&fileName=GORT150C1_FW300WWb04.bin&fileSize=13572.0;1032168.0;,2014-12-30 00:00:00,1032168,823c0d62867b0b9ca3bfd1d7ab4f12cb5dfe878c,052e7413b901948baaeb6caadba31825
GO-RT-AC750,,1.00,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300592&fileName=GORTAC750A1_FW100b03.zip&fileSize=15196.0;3670036.0;,2014-06-05 00:00:00,3670036,346db146a21f902661e44770cbd7b3cee19e4ee3,ccdc976bb19c4b0be14586f0451060ca
GO-USB-N150,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1200178&fileName=GO-USB-N150_A1_Mac%20D-4.2.3.0%20UI-2.6.1.0_20120222.dmg&fileSize=66048.0;4300549.0;,2014-06-05 00:00:00,4300549,85f78976f5e69c31c79dce44ef0dbc324efdb73c,70a5d2d046b8d079c08517be7e5d88f5
DWR-932,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400638&fileName=DWR-932_B1_FW%20v.02.01WW.zip&fileSize=42749.0;5.40497E7;,2015-07-09 00:00:00,54049700,253799720a0459420f3d912bc9263df4f1c71c89,e760db38b53602a6a85809d7bb8c0129
GO-USB-N150,,4.1.5,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300377&fileName=RTL8188EUS_RTL8189ES_linux_v4.1.5_7309.20130514.tar.bz2&fileSize=16832.0;16790.0;17004.0;1.0464518E7;,2014-06-05 00:00:00,10464518,43e903c67ab06d13ebc4c688f3d6f5e5720b987d,e6a6fc420a1dec00f4d8fc80c6f1b377
DWR-932,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1400528&fileName=DWR-932_B1_FW%20v.02.02EU.zip&fileSize=53248.0;5.4287958E7;,2015-07-09 00:00:00,54287958,f05a3966cd5176cadd5b7bf70b0fd8a1c7233216,6fb00ec3c88912c4486c197876a5c9fd
GO-USB-N150,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1300156&fileName=GO-USB-N150%20B1_Mac%20v2.0.1.7z&fileSize=92273.0;2.2907335E7;,2014-06-05 00:00:00,22907335,0b9819a0e6af13e1151a51f7066c6686fb265561,0574256579bc75004edbf2c1685d0fdb
DWR-921E,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500858&fileName=LQAEY05.bin&fileSize=56086.0;6336628.0;9.8863372E7;,2016-05-17 00:00:00,98863372,2dea00b6057f5aa771f2ba4275a79e3d2da8c1d4,75061f371f4463eadaa12c2c1e814f8a
DWR-932,,,http://pmdap.dlink.com.tw/PMD/GetAgileFile?itemNumber=FIR1500094&fileName=DWR-932_D1_FW_V4.00(EU)b03.bin&fileSize=59482.0;1.11369552E8;,2015-08-12 00:00:00,111369552,afe9788a82755b1feb39daa80d4df65a9da8445c,421fc8c62cfb4756cd25939f45f1fc24
