model,rev,fw_ver,fw_url,fsize,fdate,sha1,md5
DCS-2136L,A,1.01.07,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2136L/REVA/DCS-2136L_REVA_FIRMWARE_1.01.07.ZIP,15499751,1430784000.0,018eb9453a69ca902be89a1438940040e4dfafd5,283ff5769834cd02eee17e6f9eca968e
DCS-2136L,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-2136L/REVA/DCS-2136L_FIRMWARE_1.00.13.ZIP,14913717,1422230400.0,0dd06304bfe30e86d7b3ff2bb1fb5f872aaa21fa,2136d2bb9234b0c52576b75d01715d23
DCS-2136L,A,1.03.00,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2136L/REVA/DCS-2136L_REVA_FIRMWARE_1.03.00.ZIP,15254695,1452038400.0,1016d0c4ec315ca25413ac60680678e379ee80d7,78b056202c096d58f8c19e5602293b90
DCS-2330L,A,1.00B04,ftp://ftp2.dlink.com/PRODUCTS/DCS-2330L/REVA/DCS-2330L_REVA_FIRMWARE_1.00B04.ZIP,14414112,1422230400.0,48fc841757b47bae543ddcc388e29f0573c8a7d2,070681815415e6782b3ad08f91bd553e
DCS-2330L,A,1.12.00,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2330L/REVA/DCS-2330L_REVA_FIRMWARE_1.12.00.ZIP,15971723,1445212800.0,ae5541a7923a085769cd9162438f0ee960538fee,4ea4ed8f76d2cfae025b4732d1d05140
DCS-2330L,A,1.02.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-2330L/REVA/DCS-2330L_REVA_FIRMWARE_1.02.03.ZIP,15565960,1423094400.0,628f80e735a01a9562c25a995b31b3198a294505,581e5a36d241ed6a35ce11c511a8b165
DCS-2332L,A,1.03.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-2332L/REVA/DCS-2332L_REVA_FIRMWARE_1.03.06.ZIP,15088742,1422230400.0,69682aed50245daa06050bcdf3a29165c7e9a317,4108b631f74a434c069215e88986b956
DCS-2332L,A,1.01.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-2332L/REVA/DCS-2332L_FIRMWARE_1.01.04.ZIP,14078325,1422230400.0,7763eed020deb29cc49195cac09ea4aeba464a5c,a5683b6bbbddcdce9518646af4954b83
DCS-2332L,A,1.04.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-2332L/REVA/DCS-2332L_REVA_FIRMWARE_1.04.00.ZIP,15391589,1423612800.0,1aeb337dd5c8f77a233145ec1f53262e49221e3a,b05f3a3e7ec85cc2f3ad87764a823217
DCS-2332L,A,1.05.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2332L/REVA/DCS-2332L_REVA_FIRMWARE_1.05.02_EN.ZIP,15481717,1430956800.0,9a896bbea509bf970eaaa81070c517749ba295e0,977e1cf61767fbec57de00ce9b127558
DCS-2530L,A,1.00.21,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2530L/REVA/DCS-2530L_REVA_FIRMWARE_1.00.21_WW.ZIP,16162819,1476434880.0,55fdd2c86a95f7f268a5b5221b5d0a7b6ecac8c9,8ee2d8dcea31d78f42bdc5ddbb0f092f
DCS-2630L,A,1.03.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2630L/REVA/DCS-2630L_REVA_FIRMWARE_1.03.03.ZIP,12775829,1465298340.0,7869aa3d91347c41eca080f555e2439928ac1daf,b9f0e03cbc081bc7b3e8d57db9ffe9a5
DCS-2630L,A,1.01.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2630L/REVA/DCS-2630L_REVA_FIRMWARE_1.01.02.ZIP,12842788,1447027200.0,5230f5796d30b50287e87b0f7b64f5e5849c47e7,ef093c6539e56e2b7af6320331c386c9
DCS-2630L,A,1.02.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-2630L/REVA/DCS-2630L_REVA_FIRMWARE_1.02.02.ZIP,12973580,1456704000.0,a6d5486a0d7099b0c4a1551cf2aa403d00e6b944,1be352910d70b01ca143b8810637247a
DCS-3220,A,1.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-3220/REVA/DCS-3220_FIRMWARE_1.04.ZIP,2161261,1414972800.0,4ce2fff980642333d1ed79f851e7df3efe311cc1,b199c7979afc575ad3ce1ee0db1bf7b3
DCS-3220,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-3220/REVA/DCS-3220_FIRMWARE_1.02.ZIP,2142302,1373500800.0,fd9c1899ba0700e9d403951cf2740653392a0624,b119c6cb61b4f2577e8673f0a1119dbb
DCS-3220,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-3220/REVA/DCS-3220_FIRMWARE_1.00.ZIP,2015029,1373500800.0,83ae577cb71a1b099099dd094fbb19188b897125,9a6ee79d3ae9bd929cfc530f19a81b44
DCS-3220G,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-3220G/REVA/DCS-3220G_FIRMWARE_1.01.PKG,2691630,1373500800.0,d5087f021819499ec2848d5f7bf0a66f76b233ee,022c237c17a60ed1e939e66d266ebce4
DCS-3220G,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-3220G/REVA/DCS-3220G_FIRMWARE_1.00.PKG,2537561,1373500800.0,c283329401d51477909dfd137ed2551e21184050,6d29a1c5bffb1fc656b9b60192a419f8
DCS-5009L,A,1.07.05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5009L/REVA/DCS-5009L_REVA_FIRMWARE_1.07.05.ZIP,8341921,1452729600.0,09546d7be9de5da7ec4d5a5b35ff153aea53996a,7c0301aa259c64a057bc08ee1ea54f15
DCS-5009L,A,1.00.B1,ftp://ftp2.dlink.com/PRODUCTS/DCS-5009L/REVA/DCS-5009L_REVA_FIRMWARE_1.00.B1.ZIP,7133387,1414972800.0,5a38d4ba3815a3058174c5ea31fbc1aee8c94358,f791c99e81486293fab6613086985aea
DCS-5009L,A,1.03.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-5009L/REVA/DCS-5009L_REVA_FIRMWARE_1.03.01.ZIP,7986296,1425254400.0,3047a013b42be2080dc39d761c970a35b2522516,9b4e46b5d4f5b08b3619cf0e2e941c3b
DCS-5010L,A,1.12.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5010L/REVA/DCS-5010L_REVA_FIRMWARE_1.12.03.ZIP,8052231,1447027200.0,5d46ee911e2bab7077e69d0fe2bf510ad691df64,a7b887f3a9f901a96732d58da17b5cf3
DCS-5010L,A,1.03B8,ftp://ftp2.dlink.com/PRODUCTS/DCS-5010L/REVA/DCS-5010L_FIRMWARE_1.03_B8.ZIP,7105048,1422230400.0,eac43b850ce49d9a7e72ce0f13707ad6f3019b7e,9becc71df28e4d57b564ed3e0d1d697c
DCS-5010L,A,1.01B2,ftp://ftp2.dlink.com/PRODUCTS/DCS-5010L/REVA/DCS-5010L_FIRMWARE_1.01_B2.ZIP,7086682,1422230400.0,e7461f107d91e83e78b9dbbdc209bae525fb80e0,040765acc02c94165e7516df3a90f401
DCS-5010L,A,1.06.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-5010L/REVA/DCS-5010L_REVA_FIRMWARE_1.06.01.ZIP,8064696,1425513600.0,498f09fdafde01401a63f546990b241e1f23af4f,92f2e9797aaa971696e90fdf818c9c7c
DCS-5010L,A,1.02B5,ftp://ftp2.dlink.com/PRODUCTS/DCS-5010L/REVA/DCS-5010L_FIRMWARE_1.02_B5.ZIP,7101913,1422230400.0,bcd54527d8cb61a3a51eec64511db2aa59edc77c,4d39d37ace419b6ed752b704436debe7
DCS-5010L,A,1.04.B17,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5010L/REVA/DCS-5010L_REVA_FIRMWARE_1.04_B17.ZIP,7929998,1436313600.0,b298f2f65b1f6c1d3ea88497fd6c0b98cf76f092,a6f9c26198853d9d14a3dc21912f2643
DCS-5020L,A,1.10.02,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5020L/REVA/DCS-5020L_REVA_FIRMWARE_1.10.02.ZIP,7884977,1429747200.0,7d5cc14932493d68b59d0780d6fdda1f0edf3e0c,f524a8d8d221aec9d62f856be4383ea5
DCS-5020L,A,1.13.05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5020L/REVA/DCS-5020L_REVA_FIRMWARE_1.13.05.ZIP,8308335,1476282840.0,cc595b3988b89feed772e69b4a0a5fbaf090a2b4,05727bd448e58dc6d403aaee48371b7a
DCS-5020L,A,1.12.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5020L/REVA/DCS-5020L_REVA_FIRMWARE_1.12.03.ZIP,8133158,1444953600.0,335b2c3ed60dfe8c3883f032a4098d80d6568551,21031ed6e743607d7cd0b6c214e777a0
DCS-5029L,A,1.01.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-5029L/REVA/DCS-5029L_REVA_FIRMWARE_1.01.04.ZIP,15636104,1416268800.0,c2f1b64fb968cfdba3f086bf0a522586f4d1c2f7,c6afea79ad402458cc1fed642a203e0c
DCS-5029L,A,1.02.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-5029L/REVA/DCS-5029L_REVA_FIRMWARE_1.02.00.ZIP,15773165,1423699200.0,8d0ba8bb5b2ed9d7c6229f4d162c34694728043b,0b2644cfeb73ddb5db9bd329b1a1c6cb
DCS-5029L,A,1.11.00,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5029L/REVA/DCS-5029L_REVA_FIRMWARE_1.11.00.ZIP,15907404,1452729600.0,4c56f007eee5689d01e21a43c33259df60d23b4c,386fbfa0eb2e753e3e1da668258ad508
DCS-5029L,A,1.00.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-5029L/REVA/DCS-5029L_REVA_FIRMWARE_1.00.04.ZIP,15489375,1414972800.0,5a6d98332b66c52fdb686a47ecc930cea518c905,1f2b39e3bc6f44b5be0f1c8f47ee6088
DCS-5030L,A,1.01.06,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5030L/REVA/DCS-5030L_REVA_FIRMWARE_1.01.06.ZIP,7903537,1467033360.0,db0a14160723b7aa070929ebd79a7ad6732fb33d,bbec089062bbc74cb958026a991ac690
DCS-5030L,A,1.00.36,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5030L/REVA/DCS-5030L_REVA_FIRMWARE_1.00.36.ZIP,7831085,1467033300.0,188de9f06becdecd5be0e502b4d565982511a088,7ee73b78f64541728e5cf870c718769f
DCS-5222L,A,1.12.3404,ftp://ftp2.dlink.com/PRODUCTS/DCS-5222L/REVA/DCS-5222L_REVA_FIRMWARE_1.12.3404.ZIP,12457569,1399852800.0,ef52c9e2dee707ceea123cf6a0c4aad0ae90183d,5cc37b04f7ab3f39b5b9dae4409d97ba
DCS-5222L,A,1.11,ftp://ftp2.dlink.com/PRODUCTS/DCS-5222L/REVA/DCS-5222L_REVA_FIRMWARE_1.11.ZIP,12794478,1422316800.0,5ca140343a8cf4bf2bacd02edf559c10bf1b8c92,642d82863447475fa45883555b7c9c00
DCS-5222L,A,1.14.05601,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5222L/REVA/DCS-5222L_REVA_FIRMWARE_1.14.5601.ZIP,13090024,1444953600.0,a6265df7c453800a709ecfe801f2f593ab903d81,187d98f04bf1cd05dfb7caccfab6cfea
DCS-5222L,B,2.13.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5222L/REVB/DCS-5222L_REVB_FIRMWARE_2.13.01.ZIP,15779572,1457395200.0,71660ef5d8fd8bacef112b6dd41cab436c619d49,a8cd03d7c377e32e219ed7e5245645c3
DCS-5222L,B,2.11.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5222L/REVB/DCS-5222L_REVB_FIRMWARE_2.11.01.ZIP,15909713,1446508800.0,ff14be333218e33334365880b8603a6ef1ffe27d,6e76dacd40f46c6ff586785d7b5a37c0
DCS-5222L,B,2.14.04,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-5222L/REVB/DCS-5222L_REVB_FIRMWARE_2.14.04.ZIP,15824092,1473696720.0,67f63904145c2d1060f8eea9597112e09af1b2e6,5e64fc36c9232e74fc66116ac732bbe2
DCS-5300,A,1.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300/REVA/DCS-5300_FIRMWARE_1.06.ZIP,1342741,1373500800.0,212fb61fef7fb5014c25067cb35acbfc0ac89290,35f59ab277f14fc0049626f190a6efb5
DCS-5222L,B,2.03.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-5222L/REVB/DCS-5222L_REVB_FIRMWARE_2.03.01.ZIP,15875204,1422489600.0,22d5db76f429a566a345845eda8b703de6d731b6,d168ca81836d485d6a48f216b20de52c
DCS-5300,A,1.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300/REVA/DCS-5300_FIRMWARE_1.04.ZIP,1271085,1373500800.0,3750cfe8947ddff052282b6acbcd16828f0f06f1,f219b174a806a1250e3c9fbf3f34a0e2
DCS-5300,A,1.05,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300/REVA/DCS-5300_FIRMWARE_1.05.ZIP,1329905,1373500800.0,e0fe6ea7c60f156c2e076b6f3f3c55dfc550f705,d26e2380a067267937c66d6e9f93bf07
DCS-5300,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300/REVA/DCS-5300_FIRMWARE_1.02.ZIP,1195232,1373500800.0,35fa214b77cb59072e1aaa372f216eae7d8591dd,ec5c41a1132c228fe49635f37546e75b
DCS-5300,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300/REVA/DCS-5300_FIRMWARE_1.03.ZIP,1202065,1373500800.0,84fc046de6d92a6d8f465723853521e4f585662f,463ab687cfd0ffe4ed36bbe9cb6edb5f
DCS-5300G,A,1.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300G/REVA/DCS-5300G_FIRMWARE_1.00.ZIP,1314129,1373500800.0,17b16e13ed1fcb378e78e301661d16a3b5115e16,b2783d86fef6e1e17cf32ebdf546fe13
DCS-5300G,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300G/REVA/DCS-5300G_FIRMWARE_1.02.ZIP,1327513,1373500800.0,05e3689d9541817140688be2c36ea20a7f7046fa,daf6dc0999996dd07b2d08e4a8340a62
DCS-5300G,B,2.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300G/REVB/DCS-5300G_REVB_FIRMWARE_2.03.ZIP,1531279,1373500800.0,bf685e11251102ddee2df2877a4cb143e1faa8c3,2654b579822213479076ac8a923222e8
DCS-5300G,B,2.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300G/REVB/DCS-5300G_REVB_FIRMWARE_2.02.ZIP,1453825,1373500800.0,0c77f1fe7e511cd477baeaba2fcfd9263478f69b,d7674ab06f4ad5a6f3c7887b615ed8cc
DCS-5300G,B,2.05,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300G/REVB/DCS-5300G_REVB_FIRMWARE_2.05.ZIP,1547490,1373500800.0,e2bc916c9725ec3346b80b9a7f1d0a00a1a0504e,ea4772890432085372c09fa8238c63c2
DCS-5300W,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300W/REVA/DCS-5300W_FIRMWARE_1.02.ZIP,1287372,1373500800.0,124acfb61ccd6ce17943219d81d7ac46e896b5c1,08c77a591bfb84549f61e9201887b284
DCS-5300W,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300W/REVA/DCS-5300W_FIRMWARE_1.03.ZIP,1319072,1373500800.0,67e804028d210970871b5a42a446105ba1be8b33,72f4a61c42f6ea0cb361f8322a6705be
DCS-5300W,A,1.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-5300W/REVA/DCS-5300W_FIRMWARE_1.04.ZIP,1319159,1373500800.0,20c4e61c7e138cbef0fbb08ab85f91da18f71486,1cae4247784f284ee72d891133b32d14
DCS-6045LKT,A,1.01.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-6045L/REVA/DCS-6045L_REVA_FIRMWARE_1.01.02.ZIP,6580516,1426118400.0,dddf44797251970d14318d6f87efb46f8b19e925,8f9bf4a0a20d59ae9244a8a6916b51ec
DCS-6045LKT,A,1.00.B14,ftp://ftp2.dlink.com/PRODUCTS/DCS-6045L/REVA/DCS-6045L_REVA_FIRMWARE_1.00.B14.ZIP,6199258,1418688000.0,50b1550f8d5aef142f9a26d78b89bc973302964f,3527dec0bfd0c4026a25a1898879b02e
DCS-6045LKT,A,1.02.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-6045L/REVA/DCS-6045L_REVA_FIRMWARE_1.02.01.ZIP,6658664,1461809640.0,9417000816d06c195af3479595bdb8b62a3d512c,3c933ba7a33b9af954372f9f7446921d
DCS-6620,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620/REVA/DCS-6620_FIRMWARE_1.02.PKG,3082653,1373500800.0,9808e10b04c08ddf9b8f33fa5f541f1b8dfa27f9,bdb8c7ebd838e987725f8e3951231b3a
DCS-6620,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620/REVA/DCS-6620_FIRMWARE_1.03.PKG,2772910,1373500800.0,6a5c5e2c500503dc536710161342931a591a1004,3e6b51c4b617aa7b5055e29c62a6353b
DCS-6620,A,1.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620/REVA/DCS-6620_FIRMWARE_1.06.ZIP,2318323,1373500800.0,94ffea0d1c48989dedcd9ed48374f588b4c14e36,52a7c19f6e5b489a8d230e24576f4274
DCS-6620,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620/REVA/DCS-6620_FIRMWARE_1.01.PKG,2946589,1373500800.0,5999c670d8a85618f13521dbeae00c8ab53b1704,d2b4dc1300d35477a044e08f4aeff387
DCS-6620G,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620G/REVA/DCS-6620G_FIRMWARE_1.02.PKG,3200867,1373500800.0,1943b18b0e541e77d4ff3930bd1f37fe7a18b1cd,546b9390f712129acb119c122e146070
DCS-6620G,A,1.05,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620G/REVA/DCS-6620G_FIRMWARE_1.05.ZIP,2452643,1373500800.0,d6b114e192a0199823d3b89d116b152cccc4a2c8,32b0b80d2e684682eef46f93dc1ad34f
DCS-6620G,A,1.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620G/REVA/DCS-6620G_FIRMWARE_1.04.PKG,3001377,1373500800.0,c890c5555fddfcc04434ca9ad859fdc59b46e98a,87988857f581f26c07e8841c036f9c7c
DCS-6620G,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-6620G/REVA/DCS-6620G_FIRMWARE_1.03.PKG,2895198,1373500800.0,db825d300913cdc1a4ea621fbd3664860393ec38,86cd40ea70e0db2a443fa38c0a278bee
DCS-700L,A,1.02.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-700L/REVA/DCS-700L_REVA_RELEASENOTES_1.02.06_EN.PDF,254809,1426636800.0,90caa031df3694f252a77a33033c4b8e6e946e15,ac43f518b84cd4bee0201250bce7988b
DCS-700L,A,1.03.09,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-700L/REVA/DCS-700L_REVA_RELEASENOTES_1.03.09.PDF,351856,1440979200.0,0ca13e2f74abd28b689e46ffb176dd971cbe1669,88c11bda78431b440e6bb6b22543e3e5
DCS-800L,A,1.03.09,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-800L/REVA/DCS-800L_REVA_RELEASENOTES_1.03.09_EN.PDF,349776,1440979200.0,1abc0d6ace1077b90b4276c763272bcbb723c647,8d5e72717adb1614755c977d56cdf74f
DCS-800L,A,1.02.06,ftp://ftp2.dlink.com/PRODUCTS/DCS-800L/REVA/DCS-800L_REVA_RELEASENOTES_1.02.06_EN.PDF,255067,1426636800.0,ffd2a19cded9e039934d67b45f1cf728340423ee,218c79844d63f436caa1d11f6f7e8ffb
DCS-8200LH,A,1.01.01,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-8200LH/REVA/DCS-8200LH_REVA_FIRMWARE_1.01.01.ZIP,7250504,1468350840.0,dfd65205472a8764b3b8dab49e1e5bfa9133b224,15ceff44204f027634e2cab44fb45972
DCS-820L,A,1.03.05,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-820L/REVA/DCS-820L_REVA_RELEASENOTES_1.03.05_EN.PDF,371133,1441670400.0,b93cd40049abe441d53fc5f8738d51baf830f90c,06f41954519dc6362eb79a376673be71
DCS-825L,A,1.02.B3427,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.02.B3427_EN_US.TXT,391,1390867200.0,351e1353b5956eb55b957d605fe869df79c36bb7,72ae74df9e9c88257686d84b47d1f7b0
DCS-825L,A,1.06.06,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.06_EN.PDF,380805,1440979200.0,4d8edf350b07a36283ef127ecc51ad79f8bceaa4,1f39af24fd4d395f1f0b53efd66a7115
DCS-825L,A,1.05.04,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.05_EN.PDF,820909,1439424000.0,d777eb0bf76f6f328aa3e55b87aa136fa322b7bf,261b85a4b68f5a08413ebf370dd3c2d9
DCS-825L,A,1.03.3725,ftp://ftp2.dlink.com/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.03_3725_EN_US.PDF,138132,1400457600.0,b4a74994812756bf65dcdb20c59438498bb888aa,d5fb14c92ed402d05ae596a5509134a7
DCS-825L,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.01_3327_EN_US.PDF,266440,1421884800.0,b7dd0d9e0be014107ca80579a629d41a43adf20d,d0928a0e1f8a0f04ffc0b015388d4664
DCS-825L,A,1.04.4026,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-825L/REVA/DCS-825L_REVA_RELEASENOTES_1.04.4026_EN.PDF,650442,1421884800.0,668547d6e50dfc57b7ce63f18d24f7eb06d0e20f,5f5dd048c655519531ed8ec41e03ad09
DCS-850L,A,1.01.06,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-850L/REVA/DCS-850L_REVA_RELEASENOTES_1.01.06_EN.PDF,349581,1429056000.0,63ec97265e7d63d84f64e2201ba73f8ddd660d24,d383f0b232514bf9a8917047e0addbb5
DCS-850L,A,1.00.B7,ftp://ftp2.dlink.com/PRODUCTS/DCS-850L/REVA/DCS-850L_REVA_RELEASENOTES_1.00.B7_EN.PDF,246520,1421798400.0,459402db2b662327df0ee6875a903af3f33d1367,94dccc18359388ceb4408795e799f685
DCS-850L,A,1.02.B09,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-850L/REVA/DCS-850L_REVA_RELEASENOTES_1.02.B09_EN.PDF,346547,1435622400.0,cf8c10be7848b60ff57dda1f2716fc92e5f827e0,9b455fe8db3382219f5a33c84884a073
DCS-855L,A,1.00_4312,ftp://ftp2.dlink.com/PRODUCTS/DCS-855L/REVA/DCS-855L_REVA_RELEASENOTES_1.00_EN_US.PDF,330568,1418169600.0,6448b91167c5bb192ae89b90a72773f76296bd3b,f2b61b3317f3b50d626f090fc3a81157
DCS-855L,A,1.01.03,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-855L/REVA/DCS-855L_REA_RELEASENOTES_1.01.03_EN.PDF,481682,1435881600.0,6d808bf71b3f5f937b77f198d66433f8e9b19df0,20bb10f70fc98372d141d980f567fb01
DCS-900,A,2.20,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVA/DCS-900_FIRMWARE_2.20.ZIP,172203,1373500800.0,807b242136f96d7af5ce6bd6b9280d7f373ce5b2,a20079a297f4045b3927fe4f8f67ee0e
DCS-900,A,2.10,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVA/DCS-900_FIRMWARE_2.10.ZIP,167405,1373500800.0,4f1da41127b44e4103300cc5db8fe4d0d09b1507,8bf7b8449ee66264eaadeef5910bfd3b
DCS-900,A,2.51,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVA/DCS-900_FIRMWARE_2.51.ZIP,175305,1373500800.0,af14e2fcf5a64aa1cc9f11efac12b4245c65be99,034f715ce466940b46f62efb4b4e81c5
DCS-900,A,2.28,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVA/DCS-900_FIRMWARE_2.28.ZIP,173310,1373500800.0,1647edb74b0c64a599522e4c37371fe34911f81c,9ea488589a64ee5bfbfceb3928f0ec62
DCS-900,B,3.22,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVB/DCS-900_REVB_FIRMWARE_3.22.ZIP,521449,1373500800.0,b410443b19db6373b945028d1bad8b0c7dec99a9,95c4232a207b86ca008c4268bd9d90e4
DCS-900,B,3.00,ftp://ftp2.dlink.com/PRODUCTS/DCS-900/REVB/DCS-900_REVB_FIRMWARE_3.00.ZIP,565005,1373500800.0,d859f79bcde7b2a31d5e976c9bf2783b42669fdc,a26d3b1534b4c99c13fe1ec9d134b63e
DCS-900W,A,2.51,ftp://ftp2.dlink.com/PRODUCTS/DCS-900W/REVA/DCS-900W_FIRMWARE_2.51.ZIP,186494,1373500800.0,a96d893b3c10033dda31b28896a8fbc003bcd243,56b9ee83a348f44714fba1898b825fc6
DCS-900W,A,2.28,ftp://ftp2.dlink.com/PRODUCTS/DCS-900W/REVA/DCS-900W_FIRMWARE_2.28.ZIP,183244,1373500800.0,08ebdf4cabd06cfb652545fbf5cd8fcf65038a30,02c65817f00273b27553b68e34971f5e
DCS-910,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-910/REVA/DCS-910_FIRMWARE_1.01.ZIP,460594,1373500800.0,255cf25415ed62660e402bca18dac30db33cbfcb,f8324b6abcc324c3d1163d69c0340e13
DCS-920,A,1.01,ftp://ftp2.dlink.com/PRODUCTS/DCS-920/REVA/DCS-920_FIRMWARE_1.01.ZIP,600975,1373500800.0,3175183cbcf4a25fc585f69efaef8848802b0662,930a824361e7c480ba4fd70b7410d0a0
DCS-920,A,1.03,ftp://ftp2.dlink.com/PRODUCTS/DCS-920/REVA/DCS-920_FIRMWARE_1.03.ZIP,609204,1373500800.0,b092db27addee7fd494c1c45a5f648c5f8efd95d,476d59cbdd78ad09b9bd4de8ca9fda31
DCS-920,A,1.04,ftp://ftp2.dlink.com/PRODUCTS/DCS-920/REVA/DCS-920_FIRMWARE_1.04.ZIP,610447,1373500800.0,9b6e6cc26975048170911bd16252bddc12a9f844,9e3f3032bcad2436d51d7195be6417d3
DCS-920,A,1.02,ftp://ftp2.dlink.com/PRODUCTS/DCS-920/REVA/DCS-920_FIRMWARE_1.02.ZIP,604800,1373500800.0,d1d2b1c7f4eccd56fb5d12d1d3e346cf79e00479,b68c653c8cda9be39823ae156d1cefcc
DCS-930L,A,1.09B2,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVA/DCS-930L_FIRMWARE_1.09_B2.ZIP,3928005,1422230400.0,f62a777869de3416d821a1153f55e6a0eb7bae45,ba9576aaafe731323c05c3b1695a372e
DCS-930L,A,1.15.04,ftp://FTP2.DLINK.COM/PRODUCTS/DCS-930L/REVA/DCS-930L_REVA_FIRMWARE_1.15.04.ZIP,4168901,1469019360.0,138b551d1b891545248b024f83b58f4572c0a440,e84ef9a13f639fcb86592955ef785462
DCS-930L,A,1.08,ftp://ftp2.dlink.com/PRODUCTS/DCS-930L/REVA/DCS-930L_FIRMWARE_1.08_B4.ZIP,3868882,1422230400.0,492fa5e80b05e75c4c891edfce78e934b738cc07,3b4b62fe37a62ce14c26bcf619660508
